Gene,ID	Locus,Tag	Gene,Product,Name	Genome,ID	Genome,Name	Batch1	
3300035435,assembled,Ga0120387_10031941	Ga0120387_10031941	hypothetical,protein	3300035435	Wastewater,microbial,community,from,oil,sands,tailing,pond,near,Ft.,McMurray,,Canada,-,18E_1_6_6,mgh,(*),(MER-FS),(assembled)	1	
3300005373,assembled,Ga0209408_100054120	Ga0209408_100054120	hypothetical,protein	3300005373	Marine,sediment,archaeal,communities,from,Eel,River,Basin,,California,,USA,(*),(MER-FS),(assembled)	1	
3300034686,assembled,Ga0451654_021345_1958_3523	Ga0451654_021345_1958_3523	hypothetical,protein	3300034686	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_15_08-R1,(*),(MER-FS),(assembled)	1	
3300028622,assembled,Ga0123328_10002728	Ga0123328_10002728	hypothetical,protein	3300028622	Enriched,activated,sludge,microbial,communities,from,anaerobic,digester,in,WTTP,,New,Holstein,,Wisconsin,,United,States,-,AAG_RA_Trp,(*),(MER-FS),(assembled)	1	
3300010287,assembled,Ga0100242_11467542	Ga0100242_11467542	hypothetical,protein	3300010287	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,5_19_20_110_A1,metaG,(*),(MER-FS),(assembled)	1	
3300017959,assembled,Ga0527656_000478_15905_17620	Ga0527656_000478_15905_17620	hypothetical,protein	3300017959	Tropical,peat,soil,microbial,communities,from,peatlands,in,Department,of,Meta,,Colombia,-,1015_Q2_SP10_10_MG,(*),(MER-FS),(assembled)	1	
3300025441,assembled,Ga0302164_100089554	Ga0302164_100089554	hypothetical,protein	3300025441	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_4_100,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300042616,assembled,Ga0377206_001027_3930_5591	Ga0377206_001027_3930_5591	hypothetical,protein	3300042616	Termite,gut,microbial,communities,of,Neotermes,castaneus,from,BAM,Federal,Institute,for,Materials,Research,and,Testing,,Berlin,,Germany,-,Nc350,(*),(MER-FS),(assembled)	1	
3300057048,assembled,JGI24721J44947_100144466	JGI24721J44947_100144466	hypothetical,protein	3300057048	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F1P_9_10,(*),(MER-FS),(assembled)	1	
3300025843,assembled,Ga0209345_101349271	Ga0209345_101349271	hypothetical,protein	3300025843	Lake,sediment,microbial,communities,from,Lake,Baikal,,Russia,to,study,Microbial,Dark,Matter,(Phase,II),-,Lake,Baikal,sediment,0-5,cm,(SPAdes),(version,3),(*),(MER-FS),(assembled)	1	
3300005325,assembled,Ga0172377_102032531	Ga0172377_102032531	hypothetical,protein	3300005325	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,SAE3-47,(*),(MER-FS),(assembled)	1	
3300049643,assembled,nmdc:wfmgan	nmdc:wfmgan	hypothetical,protein	3300049643	Mesophilic,digester,sludge,microbial,communities,from,biogas,plant,in,Geslau,,Bavaria,,Germany,-,PB25_MG_150518,(*),(MER-FS),(assembled)	1	
3300051835,assembled,Ga0334965_0106393_2_1231	Ga0334965_0106393_2_1231	hypothetical,protein	3300051835	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,10.T.8_1.3,(*),(MER-FS),(assembled)	1	
3300027852,assembled,Ga0527680_009684_498_2165	Ga0527680_009684_498_2165	hypothetical,protein	3300027852	Oil,polluted,marine,microbial,communities,from,Coal,Oil,Point,,Santa,Barbara,,California,,USA,-,Sample,7,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300045275,assembled,Ga0209080_10216921	Ga0209080_10216921	hypothetical,protein	3300045275	Freshwater,microbial,communities,from,Matano,Lake,,South,Sulawesi,,Indonesia,-,Matano_400m_2014,(*),(MER-FS),(assembled)	1	
3300035529,assembled,Ga0100194_12221323	Ga0100194_12221323	hypothetical,protein	3300035529	Oil,reservoir,microbial,communities,from,oil,well,in,Texas,,United,States,-,B1.5_Sample1.Rodeo5.Well662,(*),(MER-FS),(assembled)	1	
3300010273,assembled,Ga0394202_023742_78_1367	Ga0394202_023742_78_1367	hypothetical,protein	3300010273	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,7_21_20_110_A3,metaG,(*),(MER-FS),(assembled)	1	
3300018018,assembled,Ga0265403_1001701	Ga0265403_1001701	hypothetical,protein	3300018018	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_20_150,(*),(MER-FS),(assembled)	1	
3300009712,assembled,Ga0373875_000959_7089_8798	Ga0373875_000959_7089_8798	hypothetical,protein	3300009712	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNMR1_MetaG,(*),(MER-FS),(assembled)	1	
3300041732,assembled,rank05_104275391	rank05_104275391	hypothetical,protein	3300041732	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R17_290,MetaG,(*),(MER-FS),(assembled)	1	
3300046484,assembled,Ga0223835_1019142	Ga0223835_1019142	hypothetical,protein	3300046484	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,719,AvCe-C(2),20-24,(*),(MER-FS),(assembled)	1	
3300032020,assembled,Ga0311296_11006381	Ga0311296_11006381	hypothetical,protein	3300032020	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G14_18,(*),(MER-FS),(assembled)	1	
3300028886,assembled,Ga0325117_13816962	Ga0325117_13816962	hypothetical,protein	3300028886	Bovine,rumen,microbial,communities,from,Lethbridge,,Alberta,,Canada,-,RJG_04,(*),(MER-FS),(assembled)	1	
3300037608,assembled,Ga0499524_007079_2604_4310	Ga0499524_007079_2604_4310	hypothetical,protein	3300037608	Coal,bed,water,microbial,communities,from,the,Powder,River,Basin,,Montana,,United,States,-,T1YRFGP,(*),(MER-FS),(assembled)	1	
3300029609,assembled,Ga0416723_01184_8769_10424	Ga0416723_01184_8769_10424	hypothetical,protein	3300029609	Human,fecal,microbial,communities,from,twins,in,the,TwinsUK,registry,in,London,,United,Kingdom,-,YSZC12003_36439,(*),(MER-FS),(assembled)	1	
3300035437,assembled,Ga0307378_100414714	Ga0307378_100414714	hypothetical,protein	3300035437	Wastewater,microbial,community,from,oil,sands,tailing,pond,near,Ft.,McMurray,,Canada,-,18E_1_15_6,mgh,(*),(MER-FS),(assembled)	1	
3300041896,assembled,Ga0528644_007568_1452_3134	Ga0528644_007568_1452_3134	hypothetical,protein	3300041896	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_60,MetaG,(*),(MER-FS),(assembled)	1	
3300022753,assembled,Ga0568883_0016970_232_1893	Ga0568883_0016970_232_1893	hypothetical,protein	3300022753	Goat,fecal,pellet,fungal,communities,from,Santa,Barbara,,California,,USA,-,pellet,3,(v2),(version,2),(*),(MER-FS),(assembled)	1	
3300021603,assembled,Ga0245215_10023725	Ga0245215_10023725	hypothetical,protein	3300021603	Granular,sludge,microbial,community,from,anaerobic,digester,,University,of,Toronto,,Ontario,,Canada,-,UASBVu03_granules,spades,(*),(MER-FS),(assembled)	1	
3300031565,assembled,Ga0302247_100003628	Ga0302247_100003628	hypothetical,protein	3300031565	Soil,microbial,communities,from,Risofladan,,Vaasa,,Finland,-,UN-2,(*),(MER-FS),(assembled)	1	
3300040952,assembled,Ga0527635_002636_2795_4447	Ga0527635_002636_2795_4447	hypothetical,protein	3300040952	Sediment,microbial,communities,from,Haima,cold,seep,,South,China,Sea,,China,-,SY70.5.8_HM2M,(*),(MER-FS),(assembled)	1	
3300014502,assembled,Ga0247854_10010717	Ga0247854_10010717	hypothetical,protein	3300014502	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,612E3M,metaG,(Illumina,Assembly),(*),(MER-FS),(assembled)	1	
3300025686,assembled,Ga0167331_10001729	Ga0167331_10001729	hypothetical,protein	3300025686	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNHG2_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300010264,assembled,Ba1_10012615	Ba1_10012615	hypothetical,protein	3300010264	Marine,hydrothermal,vent,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,to,study,Microbial,Dark,Matter,(Phase,II),-,Marker,14,Mat,core,4571-4,33-36,cm,metaG,(*),(MER-FS),(assembled)	1	
3300003669,assembled,Ga0116162_100328571	Ga0116162_100328571	hypothetical,protein	3300003669	Coalbed,water,microbial,communities,from,the,Lithgow,State,Coal,Mine,,New,South,Wales,,Australia,(LSCM4,Early,Sample,3),(*),(MER-FS),(assembled)	1	
3300006896,assembled,Ga0527711_000346_19380_21035	Ga0527711_000346_19380_21035	hypothetical,protein	3300006896	Final,time,point,T34,(3),(BES),benzoate,enrichments,of,Methanogenic,microbial,communities,using,Athabasca,oil,sands,as,inoculum,(*),(MER-FS),(assembled)	1	
3300027043,assembled,Ga0116194_10160462	Ga0116194_10160462	hypothetical,protein	3300027043	Tropical,forest,soil,microbial,communities,from,Luquillo,Experimental,Forest,,Puerto,Rico,-,Sample,11,(SPAdes),(*),(MER-FS),(assembled)	1	
3300021255,assembled,Ga0265300_101258721	Ga0265300_101258721	hypothetical,protein	3300021255	Sheep,rumen,microbial,communities,from,New,Zealand,-,Tag,1494,SPADES,assembly,(*),(MER-FS),(assembled)	1	
3300025871,assembled,Ga0495440_0115117_20_1255	Ga0495440_0115117_20_1255	hypothetical,protein	3300025871	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,USA,-,AD_UKC045_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300002733,assembled,Ga0315278_102630421	Ga0315278_102630421	hypothetical,protein	3300002733	Coal-bed,methane,well,microbial,communities,from,Surat,Basin,,Queensland,,Australia,,Sample,-,Codie-8,produced,water,(*),(MER-FS),(assembled)	1	
3300028564,assembled,Ga0160425_10280172	Ga0160425_10280172	hypothetical,protein	3300028564	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant18,(*),(MER-FS),(assembled)	1	
3300005325,assembled,Ga0216340_100177735	Ga0216340_100177735	hypothetical,protein	3300005325	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,SAE3-47,(*),(MER-FS),(assembled)	1	
3300002701,assembled,Ga0134103_100006337	Ga0134103_100006337	hypothetical,protein	3300002701	Wastewater,microbial,communities,from,Syncrude,,Ft.,McMurray,,Alberta,-,Produced,water,sample,10PW,from,MHGC,oil,field,-,MHGC10PW,(*),(MER-FS),(assembled)	1	
3300033889,assembled,Ga0134855_006710_393_2099	Ga0134855_006710_393_2099	hypothetical,protein	3300033889	Leachate,microbial,community,from,anaerobic,digester,in,University,of,Toronto,,Ontario,,Canada,-,S80W1,SP,(*),(MER-FS),(assembled)	1	
3300032516,assembled,JGI24140J50213_1000017333	JGI24140J50213_1000017333	hypothetical,protein	3300032516	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G02_0,(*),(MER-FS),(assembled)	1	
3300009707,assembled,Ga0123354_100871955	Ga0123354_100871955	hypothetical,protein	3300009707	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,China,-,AD_SCU002_MetaG,(*),(MER-FS),(assembled)	1	
3300033176,assembled,Ga0377229_000007_65269_66972	Ga0377229_000007_65269_66972	hypothetical,protein	3300033176	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_27_06-R1,(*),(MER-FS),(assembled)	1	
3300031485,assembled,Ga0451943_0379075_752_2458	Ga0451943_0379075_752_2458	hypothetical,protein	3300031485	Hydraulic,fracturing,wastewater,microbial,communities,from,a,shale,gas,play,in,Sichuan,Basin,,China,-,A2,(*),(MER-FS),(assembled)	1	
3300025750,assembled,Ga0243901_10160834	Ga0243901_10160834	hypothetical,protein	3300025750	Arctic,peat,soil,microbial,communities,from,Barrow,,Alaska,-,Barrow,Graham,LP,Ref,core,NGADG0011-311,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300048044,assembled,Ga0494754_0003363_4636_6324	Ga0494754_0003363_4636_6324	hypothetical,protein	3300048044	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,BG2-12_D0,(version,2),(*),(MER-FS),(assembled)	1	
3300051511,assembled,Ga0335070_10000005411	Ga0335070_10000005411	hypothetical,protein	3300051511	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,3.T.8_2.1,(*),(MER-FS),(assembled)	1	
3300039214,assembled,nmdc:mga0b303_545_c1_9041_10717	nmdc:mga0b303_545_c1_9041_10717	hypothetical,protein	3300039214	Sediment,microbial,communities,from,the,Atlantic,Highlands,Ecozone,,Canada,-,bottom,sediment,17-054,metaSPAdes,(*),(MER-FS),(assembled)	1	
3300033004,assembled,Ga0527630_020214_2_1408	Ga0527630_020214_2_1408	hypothetical,protein	3300033004	Soil,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_Sample_4.4,(*),(MER-FS),(assembled)	1	
3300040953,assembled,Ga0055472_100038271	Ga0055472_100038271	hypothetical,protein	3300040953	Sediment,microbial,communities,from,Haima,cold,seep,,South,China,Sea,,China,-,SY70.5.5_HM2M,(*),(MER-FS),(assembled)	1	
3300032177,assembled,Ga0209593_100401221	Ga0209593_100401221	hypothetical,protein	3300032177	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G05_0,(*),(MER-FS),(assembled)	1	
3300033162,assembled,Ga0568917_0002978_2540_4276	Ga0568917_0002978_2540_4276	hypothetical,protein	3300033162	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_15_08-R3,(*),(MER-FS),(assembled)	1	
3300026223,assembled,Ga0272445_10287652	Ga0272445_10287652	hypothetical,protein	3300026223	Permafrost,soil,microbial,communities,from,the,Arctic,,to,analyse,light,accelerated,degradation,of,dissolved,organic,matter,(DOM),-,Permafrost,soil,replicate,2,DNA2013-190,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300057053,assembled,Ga0526687_0067131_3_1283	Ga0526687_0067131_3_1283	hypothetical,protein	3300057053	Soil,microbial,communities,from,Satilla,River,mesohaline,marsh,,Georgia,,USA,-,M2P_50_52,(*),(MER-FS),(assembled)	1	
3300031111,assembled,Ga0209313_100178612	Ga0209313_100178612	hypothetical,protein	3300031111	Marine,sediment,archaeal,communities,from,Little,Sippewissett,salt,marsh,,Falmouth,,MA,,United,States,-,SSM-Form-13,(*),(MER-FS),(assembled)	1	
3300047491,assembled,Ga0568896_0003424_4428_6197	Ga0568896_0003424_4428_6197	hypothetical,protein	3300047491	Freshwater,microbial,communities,from,Lake,Yojoa,,Honduras,-,Yojoa_06_2019_Q_hypo,(Nextera),(version,2),(*),(MER-FS),(assembled)	1	
3300028894,assembled,Ga0373625_0516871_122_1429	Ga0373625_0516871_122_1429	hypothetical,protein	3300028894	Diffuse,hydrothermal,flow,volcanic,vent,microbial,communities,from,Axial,Seamount,,northeast,Pacific,ocean,-,Sample,FS906_Marker113_DNA,IDBA_UD,reassembly,(*),(MER-FS),(assembled)	1	
3300033166,assembled,Ga0377240_003391_18996_20675	Ga0377240_003391_18996_20675	hypothetical,protein	3300033166	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_31_08-R3,(*),(MER-FS),(assembled)	1	
3300009082,assembled,Ga0116189_100004926	Ga0116189_100004926	hypothetical,protein	3300009082	Freshwater,sediment,microbial,communities,from,Prairie,Pothole,Lake,near,Jamestown,,North,Dakota,,USA,-,PPLs,Lake,P8,Core,(1),Depth,1-3cm,May2015,(*),(MER-FS),(assembled)	1	
3300010285,assembled,Ga0427940_0004841_4954_6606	Ga0427940_0004841_4954_6606	hypothetical,protein	3300010285	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,2_5_20_6_A2,metaG,(*),(MER-FS),(assembled)	1	
3300044273,assembled,Ga0310731_000921_3859_5070	Ga0310731_000921_3859_5070	hypothetical,protein	3300044273	Sediment,microbial,communities,from,YNP,geothermal,spring,,Wyoming,,USA,-,Washburn,(*),(MER-FS),(assembled)	1	
3300033986,assembled,Ga0100240_11509445	Ga0100240_11509445	hypothetical,protein	3300033986	Fracking,water,microbial,communities,from,deep,shales,in,Oklahoma,,United,States,-,M2-7-3,(*),(MER-FS),(assembled)	1	
3300025682,assembled,Ga0346505_106234051	Ga0346505_106234051	hypothetical,protein	3300025682	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNAS1_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300037308,assembled,Ga0134852_1000909	Ga0134852_1000909	hypothetical,protein	3300037308	Desert,spring,benthic,microbial,communities,from,Nevada,,United,States,-,Crystal,Pool,(CP_S2),(*),(MER-FS),(assembled)	1	
3300010287,assembled,Ga0394157_0219006_1_1551	Ga0394157_0219006_1_1551	hypothetical,protein	3300010287	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,5_19_20_110_A1,metaG,(*),(MER-FS),(assembled)	1	
3300042591,assembled,Ga0315284_103963222	Ga0315284_103963222	hypothetical,protein	3300042591	Termite,gut,microbial,communities,of,Coptotermes,formosanus,from,BAM,Federal,Institute,for,Materials,Research,and,Testing,,Berlin,,Germany,-,Cf509,(*),(MER-FS),(assembled)	1	
3300054093,assembled,Ga0209411_1010701	Ga0209411_1010701	hypothetical,protein	3300054093	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_10_100,re-annotation,(*),(MER-FS),(assembled)	1	
3300036963,assembled,Ga0134855_000055_162308_163963	Ga0134855_000055_162308_163963	hypothetical,protein	3300036963	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,AD1,38,III,(*),(MER-FS),(assembled)	1	
3300054048,assembled,Ga0256405_100512984	Ga0256405_100512984	hypothetical,protein	3300054048	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_13_10,re-annotation,(*),(MER-FS),(assembled)	1	
3300029813,assembled,Ga0074193_100359111	Ga0074193_100359111	hypothetical,protein	3300029813	Marine,sediment,microbial,communities,from,Washington,margin,,Washington,,USA,-,Site,8,Core,34,(*),(MER-FS),(assembled)	1	
3300021167,assembled,Ga0209385_10124674	Ga0209385_10124674	hypothetical,protein	3300021167	Freshwater,plastic,biofilm,microbial,communities,near,Erie,Pennsylvania,WWTP,outflow,,Lake,Erie,,USA,-,MD2014-0189A,(*),(MER-FS),(assembled)	1	
3300029775,assembled,Ga0392394_0132524_1432_2754	Ga0392394_0132524_1432_2754	hypothetical,protein	3300029775	Liquor,fermentation,pit,mud,microbial,communities,from,Luzhou,,China,-,Meta-4-1-220-B,(*),(MER-FS),(assembled)	1	
3300051621,assembled,Ga0370355_10080295	Ga0370355_10080295	hypothetical,protein	3300051621	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,3.M.8_9.2,(*),(MER-FS),(assembled)	1	
3300051029,assembled,Ga0455842_0000002_314296_316098	Ga0455842_0000002_314296_316098	hypothetical,protein	3300051029	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,5.T.8_7.2,(*),(MER-FS),(assembled)	1	
3300049647,assembled,Ga0370486_018474_2_1501	Ga0370486_018474_2_1501	hypothetical,protein	3300049647	Mesophilic,digester,sludge,microbial,communities,from,biogas,plant,in,Weichs,,Bavaria,,Germany,-,PB8_MG_220218,(*),(MER-FS),(assembled)	1	
3300054046,assembled,Ga0265423_1009662	Ga0265423_1009662	hypothetical,protein	3300054046	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_4_150,re-annotation,(*),(MER-FS),(assembled)	1	
3300017922,assembled,Ga0376502_021005_216_1943	Ga0376502_021005_216_1943	hypothetical,protein	3300017922	Subsurface,microbial,communities,from,deep,shales,in,Texas,,USA,-,hydraulic,fracturing,test,6_PW_90,(*),(MER-FS),(assembled)	1	
