taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Public Release Date	NCBI Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Award DOI	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	GenBank Anomalous Assembly	Genbank Anomalous Reason	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Relevance	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	Genome MetaBAT Bin Count  * assembled	Genome EukCC Bin Count  * assembled	CRISPR Count  * assembled	GC Count  * assembled	GC  * assembled	Coding Base Count  * assembled	Coding Base Count %  * assembled	CDS Count  * assembled	CDS %  * assembled	RNA Count  * assembled	RNA % * assembled	rRNA Count  * assembled	5S rRNA Count  * assembled	16S rRNA Count  * assembled	18S rRNA Count  * assembled	23S rRNA Count  * assembled	28S rRNA Count  * assembled	tRNA Count  * assembled	Other RNA Count  * assembled	Unchar Count	Unchar %	w/ Func Pred Count  * assembled	w/ Func Pred %  * assembled	w/o function prediction * assembled	w/o function prediction % * assembled	Paralogs Count	Paralogs %	COG Count  * assembled	COG %  * assembled	KOG Count	KOG %	Pfam Count  * assembled	Pfam %  * assembled	TIGRfam Count  * assembled	TIGRfam %  * assembled	Enzyme Count  * assembled	Enzyme %  * assembled	KEGG Count  * assembled	KEGG %  * assembled	Not KEGG Count  * assembled	Not KEGG %  * assembled	KO Count  * assembled	KO %  * assembled	Not KO Count  * assembled	Not KO %  * assembled	MetaCyc Count  * assembled	MetaCyc %  * assembled	Not MetaCyc Count  * assembled	Not MetaCyc %  * assembled	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Horizontally Transferred Count	Horizontally Transferred %	Paralog Group Count	COG Cluster Count  * assembled	KOG Cluster Count	Pfam Cluster Count  * assembled	TIGRfam Cluster Count  * assembled	SMC Biosynthetic Gene Cluster Count * assembled	Predicted Viruses	Predicted Plasmids	Estimated Number of Genomes * assembled	Estimated Average Genome Size * assembled	Estimated number of genomes - Marker genes average * assembled	Estimated number of genomes - Marker genes median * assembled	Estimated number of genomes - Marker genes mode * assembled	Standard deviation of marker gene counts * assembled	CheckM2 Completeness	CheckM2 Contamination	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	ITS Proposal Name	SRA ID	SRA Run	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads  * assembled	Number of Mapped Reads  * assembled	% Assembled Reads  * assembled	Total Filtered Bases  * assembled	Total Mapped Bases  * assembled	Average Coverage of Assembled Sequences  * assembled
643348525	Archaea	Finished	Candidatus Methanosphaerula palustris E1-9c	Methanosphaerula palustris E1-9c, DSM 19958	DOE Joint Genome Institute  (JGI)	643348525	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanosphaerula	Methanosphaerula palustris	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanosphaerulaceae	Methanosphaerula	Methanosphaerula palustris	40602	singleton	IMG/W 2.8		Ga0028188	Genome Analysis (Isolate)	Gp0000003	Gs0012172	2009-02-11	Phred/Phrap/Consed			Yes	No	Yes	521011	2009-04-01	E1-9c, DSM 19958	Primary		NCKyrpides@lbl.gov	Nikos Kyrpides	shz1@cornell.edu	Stephen Zinder	shz1@cornell.edu	Stephen Zinder		DOEM	2007	Yes	52191	26543115	No		GCA_000021965.1	PRJNA29381	SAMN00001866	CP001338	20x	454, Sanger	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Wetlands	Freshwater	Unclassified	Free living	Pairs	Coccus-shaped	Isolate	Yes	None		Gram+	Methanogen	Nonmotile	Anaerobe		Biotechnological, Comparative analysis		Mesophile	Yes				0		central New York State	Soil	Rich minerotrophic fen in central New York State	USA							5.5																								2922917	2859	1			3	1617942	55.35	2551780	87.3	2792	97.66	67	2.34	12	6	3		3		55	0			1866	65.27	926	32.39	565	19.76	1676	58.62	419	14.66	2149	75.17	799	27.95	753	26.34	815	28.51	1977	69.15	1391	48.65	1401	49	669	23.4	2123	74.26	182	6.37	585	20.46	469	16.4	217	1106	333	1430	643										99.83	.46	52191	1378385						Unrestricted	52024						
2648501772	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina mazei SarPi	University of Illinois, Urbana-Champaign	2648501772	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	582	clique		77903	Ga0072444	Genome Analysis (Isolate)	Gp0074655	Gs0106969	2016-01-22	Newbler v. 2.3 and CLC v. 3.3 and Geneiousv. 4.5			Yes	No	Yes	1434115	2016-01-22	SarPi	Primary											No			No		GCA_000970185.1	PRJNA230948	SAMN03074584	CP009511		454 GS FLX Titanium, Illumina, ABI 3730	Level 6: Finished	Complete	Whole Genome Sequencing									Isolate	Yes								Environmental			Unknown																																								4066551	3507	1			4	1687092	41.49	3094615	76.1	3432	97.86	75	2.14	9	3	3		3		57	9			2445	69.72	987	28.14	1089	31.05	2196	62.62	531	15.14	2631	75.02	935	26.66	856	24.41	879	25.06	2553	72.8	1637	46.68	1795	51.18	756	21.56	2676	76.3	136	3.88	845	24.09	32	.91		1325	395	1618	735										99.95	1.56	0														
2630968669	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina barkeri Wiesmoor	University of Illinois, Urbana-Champaign	2630968669	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri_B	3855	clique		70589	Ga0072478	Genome Analysis (Isolate)	Gp0074647	Gs0106969	2015-09-21	Newbler v. 2.3 and CLC v. 3.3 and Geneiousv. 4.5			Yes	No	Yes	1434109	2015-09-21	Wiesmoor	Primary											No			No		GCA_000969985.1	PRJNA230940	SAMN03074576	CP009526, CP009525		454 GS FLX Titanium, Illumina, ABI 3730	Level 6: Finished	Complete	Whole Genome Sequencing									Isolate	Yes								Environmental			Unknown																																								4907186	4143	2			9	1926040	39.25	3537711	72.09	4056	97.9	87	2.1	9	3	3		3		62	16			2767	66.79	1289	31.11	1161	28.02	2361	56.99	578	13.95	2911	70.26	1034	24.96	901	21.75	967	23.34	3089	74.56	1780	42.96	2276	54.94	789	19.04	3267	78.86	214	5.17	1044	25.2	106	2.56		1320	415	1624	757										99.94	1.44	0														
2642422540	Archaea	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Methanolobus profundi Mob M	DOE Joint Genome Institute  (JGI)	2642422540	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus profundi	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus profundi	16716	singleton		74343	Ga0073303	Genome Analysis (Isolate)	Gp0115201	Gs0114675	2015-11-24	ALLPATHS v. r46652			Yes	No	Yes	487685	2015-12-01	Mob M	Primary				kwrighton@gmail.com; mike.wilkins@colostate.edu	Kelly Wrighton; Michael Wilkins	kwrighton@gmail.com	Kelly Wrighton	10.46936/jejc.proj.2014.48483/60005501	CSP	2015	No			No		GCA_900114835.1	PRJNA303655	SAMN04488696	FOUJ00000000		Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Sediment	Marine	Unclassified				Isolate	Yes											Yes								Deep subsurface sediment of gas field																																3107200	3000	18			1	1322597	42.58	2754959	88.7	2935	97.83	65	2.17	11	4	4		3		49	5			2082	69.4	853	28.43	462	15.4	1873	62.43	510	17	2223	74.1	889	29.63	769	25.63	826	27.53	2109	70.3	1424	47.47	1511	50.37	681	22.7	2254	75.13	149	4.97	592	19.73	78	2.6		1247	394	1571	709		1								99.99	.39	1066546	1066494	1066546	1777	Microbial controls on biogeochemical cycling in deep subsurface shale carbon reservoirs	SRX2141363		Unrestricted							
2994895097	Archaea	Permanent Draft	Methanospirillum Genome sequencing	Methanospirillum lacunae Ki8-1	Aalborg University	2994895097	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum lacunae	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum lacunae	27525	singleton	IMG Annotation Pipeline v.5.1.13	290675	Ga0336306	Genome Analysis (Isolate)	Gp0359217	Gs0136546	2023-01-04	CLC NGS Cell v. 9.5.5			Yes	No	Yes	668570	2023-01-04	Ki8-1	Primary											No			No		GCA_003173355.1	PRJNA472466	SAMN09236929	QGMY00000000		Illumina MiSeq		Complete	Whole Genome Sequencing	Environmental	Terrestrial	Unclassified	Soil	Unclassified				Isolate	Yes								Model Organism			Yes						Japan: Chiba, Kisarazu		soil	Japan	35.22			139.55																											3743701	3553	25			0	1614564	43	3289450	87.87	3494	98.34	57	1.6	3	1	1	0	1	0	51	3	2	.06	2631	74.05	863	24.29	1006	28.31	2645	74.44			2593	72.98	876	24.66	792	22.29	866	24.37	2628	73.97	1530	43.06			693	19.5	2801	78.83	161	4.53	998	28.09	453	12.75		1342		1480	607										99.94	1.8	0														
8066314433	Archaea	Finished	Methanothermobacter species Genome sequencing	Methanothermobacter marburgensis Marburg DSM 2133	University of Tuebingen	8066314433	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter	Methanothermobacter marburgensis	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermobacteraceae	Methanothermobacter	Methanothermobacter marburgensis	10693	clique	IMG Annotation Pipeline v.5.1.17	320796	Ga0609339	Genome Analysis (Isolate)	Gp0744842	Gs0161976	2023-11-07	Canu v. 2.0			Yes	No	Yes	79929	2023-11-07	Marburg	Primary											No			No		GCA_027555065.1	PRJNA674001	SAMN16623210	CP069377, CP069376		PacBio Sequel	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Unclassified	Unclassified	Free living			Isolate	Yes		Autotroph, Lithotroph, Lithoautotroph	Gram-	Methanogen	Nonmotile	Obligate anaerobe			Nonsporulating	Thermophile	Yes						Marburg, Germany	Sludge, Wastewater	anaerobic sewage sludge in Marburg, Germany	Germany	50.819			8.769								65 C																			1639146	1817	2			2	797297	48.64	1501499	91.6	1767	97.25	49	2.7	7	3	2	0	2	0	40	2	1	.06	1474	81.12	293	16.13	253	13.92	1511	83.16			1466	80.68	610	33.57	613	33.74	650	35.77	1117	61.47	1079	59.38			564	31.04	1203	66.21	35	1.93	380	20.91	1	.06		1152		1231	542										99.91	.02	0														
2627853951	Archaea	Permanent Draft	Methanobrevibacter smithii	Methanobrevibacter smithii	Aix-Marseille University	2627853951	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii	6539	clique		69298	Ga0069222	Genome Analysis (Isolate)	Gp0102218	Gs0113497	2015-09-04				Yes	No	Yes	2173	2015-09-04	ACE6	Primary											No			No		GCA_000824705.1	PRJEB6664	SAMEA2796325	CCXV00000000				Complete	Whole Genome Sequencing									Isolate	Yes											Unknown																																								1718384	1734	87				541423	31.51	1570647	91.4	1692	97.58	42	2.42	3	1	1		1		35	4			1297	74.8	395	22.78	250	14.42	1144	65.97	353	20.36	1370	79.01	590	34.03	597	34.43	623	35.93	1069	61.65	1008	58.13	684	39.45	536	30.91	1156	66.67	40	2.31	387	22.32	2	.12		943	297	1160	565										99.79	3.06	0														
2860321496	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis A5	DOE Joint Genome Institute  (JGI)	2860321496	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	Archaea	Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	3707	clique	IMG Annotation Pipeline v.5.0.12	228656	Ga0416743	Genome Analysis (Isolate)	Gp0457693	Gs0129091	2020-03-19	spades v. 3.13.0			Yes	No	Yes	39152	2020-03-28	A5	Primary				rossello-mora@uib.es; whitman@uga.edu; mrazek@uga.edu	Ramon Rossell? Mora; William Whitman; Jan Mrazek	whitman@uga.edu	William Whitman	10.46936/10.25585/60001079	CSP	2017	No			No		GCA_013761105.1	PRJNA632151	SAMN14908254	JACDUJ000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes																	USA: Florida, Tampa Bay		Isolated from Tampa Bay, Florida, Safety Harbor	USA																															1715175	1884	3			1	566487	33.04	1540649	89.85	1839	97.61	44	2.34	5	3	1		1		37	2	1	.05	1390	73.78	449	23.83	321	17.04	1543	81.9			1495	79.35	634	33.65	608	32.27	658	34.93	1181	62.69	1115	59.18	724	38.43	554	29.41	1285	68.21	61	3.24	396	21.02	20	1.06		1196		1263	560										99.91	.29	0	1257704	1257736	502937	Core and pangenomes of soil and plant-associated prokaryotes	SRX8891927		Unrestricted							
8074165316	Archaea	Permanent Draft	Sequence and assemble the genomes of several bacterial and archaeal isolates	Methanosphaera sp. A6	University of Queensland	8074165316	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera sp. A6	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera stadtmanae	11010	clique		325012	Ga0335845	Genome Analysis (Isolate)	Gp0358118	Gs0136369	2023-12-11	CLC NGS Cell v. 4.4			Yes	No	Yes	1860157	2023-12-11	A6	Primary											No			No		GCA_001729395.1	PRJNA324744	SAMN05231872	MAIF00000000		Illumina NextSeq		Complete	Whole Genome Sequencing									Isolate	Yes								Model Organism									Australia			Australia																															1556477	1522	167			5	431914	27.75	1360962	87.44	1484	97.5	37	2.43	2	1	0	0	1	0	33	2	1	.07	1222	80.29	262	17.21	209	13.73	1232	80.95			1174	77.14	521	34.23	539	35.41	576	37.84	908	59.66	908	59.66			487	32	997	65.51	23	1.51	293	19.25	0	0		994		1051	482										93.52	.04	0														
2706794887	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus portucalensis FDF-1	DOE Joint Genome Institute  (JGI)	2706794887	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus portucalensis	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus portucalensis	2866	clique-group	IMG Annotation Pipeline v.4.12.1	101607	Ga0139040	Genome Analysis (Isolate)	Gp0157150	Gs0118431	2016-11-22	spades v. 3.6.2			Yes	No	Yes	523843	2016-12-05	FDF-1	Primary				kwrighton@gmail.com; Paula.Mouser@unh.edu; mike.wilkins@colostate.edu	Kelly Wrighton; Paula Mouser; Michael Wilkins	kwrighton@gmail.com	Kelly Wrighton	10.46936/10.25585/60001053	CSP	2016	No			No		GCA_900177455.1	PRJNA364307	SAMN06264941	FXBN00000000		Illumina MiSeq	Level 1: Standard Draft	Complete	Whole Genome Sequencing									Isolate	Yes			Gram-								Yes																																								2088894	2186	9			1	876235	41.95	1888488	90.41	2127	97.3	59	2.7	7	3	2		2		47	5			1587	72.6	540	24.7	399	18.25	1472	67.34	420	19.21	1699	77.72	741	33.9	684	31.29	709	32.43	1418	64.87	1207	55.22	920	42.09	613	28.04	1514	69.26	95	4.35	153	7	36	1.65		1114	347	1364	663										100	.83	1120091	1120075	1120091	1931	Life in the extreme deep terrestrial subsurface: microbial metabolism before and after shale gas extraction	SRX2527203		Unrestricted							
8075827838	Archaea	Finished	Methanococcus maripaludis OS7mut1 genome sequencing	Methanococcus maripaludis OS7mut1	Kagoshima University	8075827838	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	Archaea	Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	3707	clique		325489	Ga0346674	Genome Analysis (Isolate)	Gp0378997	Gs0140594	2023-12-11	Newbler v. 3.0; Sequencher v. 5.1			Yes	No	Yes	39152	2023-12-11	OS7mut1	Primary											No			No		GCA_003052125.1	PRJNA378823	SAMN06562580	CP020120		Illumina MiSeq	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes																	Japan: Kansai region		Bottom water of crude oil storage tank	Japan																															1737606	1900	1			2	572229	32.93	1563585	89.99	1853	97.53	46	2.42	7	3	2	0	2	0	37	2	1	.05	1532	80.63	321	16.89	287	15.11	1571	82.68			1516	79.79	636	33.47	623	32.79	660	34.74	1193	62.79	1141	60.05			564	29.68	1289	67.84	62	3.26	387	20.37	17	.89		1205		1282	566										99.94	.9	0														
2506783068	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanofollis liminatans GKZPZ, DSM 4140	DOE Joint Genome Institute  (JGI)	2506783068	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis	Methanofollis liminatans	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanofollaceae	Methanofollis	Methanofollis liminatans	13691	singleton		5941	Ga0024950	Genome Analysis (Isolate)	Gp0002267	Gs0000008	2011-08-10			DOE; DSMZ	Yes	No	Yes	28892	2011-08-10	GKZPZ, DSM 4140	Primary		NCKyrpides@lbl.gov	Nikos Kyrpides	jonathan.eisen@gmail.com	Jonathan Eisen	jonathan.eisen@gmail.com	Jonathan Eisen	10.46936/10.25585/60007482	GEBA	2007	Yes	97913	28604660	No		GCA_000275865.1	PRJNA52839	SAMN02256542	CM001555		Illumina HiSeq 2000, 454 GS FLX Titanium	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Unclassified	Unclassified	Free living			Isolate	Yes	None		Gram-	Methanogen		Anaerobe		GEBA, Tree of Life		Mesophile	Yes						Industrial wastewater treatment plant from Germany	Wastewater treatment plant	Industrial wastewater treatment plant from Germany	Germany												37 C																			2475100	2522	1			2	1508700	60.97	2225442	89.94	2465	97.74	57	2.26	6	2	2		2		49	2			1841	73	624	24.74	333	13.2	1644	65.19	414	16.42	1957	77.6	735	29.14	664	26.33	689	27.32	1776	70.42	1245	49.37	1220	48.37	578	22.92	1887	74.82	117	4.64	543	21.53	229	9.08	151	1135	337	1423	632										99.58	.18	97913	1377403		867	GEBA Proposal			Unrestricted	97601						
8091742305	Archaea	Permanent Draft	Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Unclassified euryarchaeote RUG14913	The Roslin Institute	8091742305	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	uncultured euryarchaeote	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	334145	Ga0639453	Metagenome-Assembled Genome	Gp0326514	Gs0154273	2024-03-12				No	No	Yes	114243	2024-03-12	RUG14913	Primary											No			No		GCA_902803895.1			CADCRQ000000000															No												Metagenomic																																							1388681	1485	153			0	847497	61.03	1264382	91.05	1436	96.7	47	3.16	5	1	2	0	2	0	40	2	2	.13	1155	77.78	281	18.92	162	10.91	1150	77.44			1101	74.14	421	28.35	436	29.36	473	31.85	963	64.85	765	51.52			389	26.2	1047	70.51	27	1.82	267	17.98	475	31.99		852		939	396												0														
8083001268	Archaea		Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Methanobrevibacter sp. RUG12954		8083001268	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured Methanobrevibacter sp.	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	330659	Ga0640200	Metagenome-Assembled Genome	Gp0580150	Gs0154273	2024-02-15				No	No	Yes	253161	2024-02-15	RUG12954	Primary											No			No		GCA_902784295.1			CACZUM000000000															No												Metagenomic																																							2270772	2272	51			2	740201	32.6	2034979	89.62	2233	98.28	37	1.63	1	1	0	0	0	0	34	2	2	.09	1647	72.49	586	25.79	501	22.05	1641	72.23			1543	67.91	600	26.41	605	26.63	606	26.67	1627	71.61	1029	45.29			546	24.03	1687	74.25	97	4.27	538	23.68	24	1.06		1155		1233	510												0														
2681813114	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.F.M.0.5	University of Illinois, Urbana-Champaign	2681813114	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	582	clique	IMG Annotation Pipeline v.4.11.4	90282	Ga0109777	Genome Analysis (Isolate)	Gp0130411	Gs0118159	2016-06-30	IDBA-UD v. 1.1.0			Yes	No	Yes	2209	2016-06-30	1.F.M.0.5	Primary											No			No		GCA_000979125.1	PRJNA242781	SAMN02708967	JJQE00000000		Illumina HiSeq		Complete	Whole Genome Sequencing									Isolate	Yes								Evolution									Columbia River Estuary, north of Astoria, Oregon		sediment																																4066836	3564	156			7	1692426	41.62	3082888	75.81	3496	98.09	68	1.91	5	3	1		1		54	9			2433	68.27	1063	29.83	1076	30.19	2157	60.52	520	14.59	2587	72.59	937	26.29	866	24.3	891	25	2605	73.09	1643	46.1	1853	51.99	761	21.35	2735	76.74	159	4.46	878	24.64				1324	392	1617	729										99.99	1.54	0					SRX513695									
2808606443	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	Methanosaeta sp. BinDG74m8	University of Toronto	2808606443	Euryarchaeota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix	unclassified	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix sp002067755			IMG Annotation Pipeline v.4.16.5	202519	Ga0326133	Metagenome-Assembled Genome	Gp0238866	Gs0130338	2018-11-17				No	No	Yes	2222	2018-11-17	BinDG74m8	Primary											No																							No												Metagenomic																																							1975353	2243	213			2	1031541	52.22	1782500	90.24	2197	97.95	46	2.05	4	1	3				40	2			1539	68.61	658	29.34	434	19.35	1278	56.98	374	16.67	1593	71.02	662	29.51	537	23.94	604	26.93	1593	71.02	1021	45.52	1176	52.43	486	21.67	1711	76.28	159	7.09	419	18.68	150	6.69		943	307	1210	581		2								89.64	1.47	0														
2651869834	Archaea	Permanent Draft	Methanosarcina flavescens E03.2	Methanosarcina flavescens E03.2	BioPara, Institute for general microbiology	2651869834	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina flavescens	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina flavescens	9686	clique		78757	Ga0100846	Genome Analysis (Isolate)	Gp0124575	Gs0117670	2016-03-01	SPAdes v. 3.5.0			Yes	No	Yes	1715806	2016-03-01	E03.2	Primary											Yes		26763977	No		GCA_001304615.1	PRJNA295508	SAMN04074913	LKAZ00000000		Illumina MiSeq		Complete	Whole Genome Sequencing	Engineered	Bioreactor	Sludge	Anaerobic	Unclassified				Isolate	Yes						Obligate anaerobe		Environmental		Mesophile	Yes						Germany		a biogas sludge sample from a full-scale commercial biogas plant fed with maize silage, cattle manure and dry poultry feces	Germany												45 C																			3256229	2904	48			4	1345092	41.31	2470963	75.88	2846	98	58	2	6	4	1		1		48	4			2008	69.15	838	28.86	694	23.9	1777	61.19	495	17.05	2147	73.93	823	28.34	764	26.31	815	28.06	2031	69.94	1389	47.83	1457	50.17	676	23.28	2170	74.72	113	3.89	660	22.73	24	.83		1221	391	1494	704										99.99	.28	0														
2773857682	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanosarcinaceae Lab288P3bin112	DOE Joint Genome Institute  (JGI)	2773857682	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	unclassified	unclassified	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus	Methanimicrococcus sp009784005			IMG Annotation Pipeline v.4.16.1	182962	Ga0263490	Metagenome-Assembled Genome	Gp0141759	Gs0084161	2018-03-28		released per PI		No	No	Yes	2206	2022-04-13	Lab288P3bin112	Primary											No																							No												Metagenomic																																							1688578	1524	62			2	768875	45.53	1343972	79.59	1480	97.11	44	2.89	2	1			1		41	1			1050	68.9	430	28.22	184	12.07	902	59.19			1084	71.13	497	32.61	450	29.53	499	32.74	981	64.37	756	49.61	724	47.51	404	26.51	1076	70.6	41	2.69	347	22.77	190	12.47		773		1007	475										93.33	0	0														
